URL,Words,Platform,Query,Title,Description,Language,Published Date,,,,
https://medium.com/@chsmith228/lifting-the-veil-that-blinds-why-being-anti-muslim-sucks-5c50cfab5c8c,1896,Medium,leaving new york city,Lifting The Veil That Blinds: Why Being Anti-Muslim Sucks.medium.com › ...Cached,"Bloomberg — Black & Latinx people were leaving New York City, due to the rising rents. Home prices were rising in the outer boroughs as well.",en,2016-09-30,,,,
https://medium.com/@peterhuntwelch/it-will-not-be-okay-and-we-can-not-get-along-d98c46862503,1346,Medium,leaving new york city,It Will Not Be Okay and We Can Not Get Along - Peter Welch ...medium.com › ...CachedSimilar,I'm not leaving. New York City just became the safest place in the world for soft-handed elites. Plus we get lots of perks from the banks and rich ...,en,2016-11-15,,,,
https://medium.com/6sqft/fallout-shelters-why-some-new-yorkers-never-planned-to-evacuate-after-a-nuclear-disaster-803c851cb30e,1159,Medium,leaving new york city,Fallout Shelters: Why some New Yorkers never planned to ...medium.com › ...CachedSimilar,"Photo by Glenn Castellano, New-York Historical Society This Presidents' Day, visit Washington, D.C. without leaving New York City.",en,2016-12-16,,,,
https://medium.com/integrating-immigrants-locals-through-experience/7-2-reflections-overcoming-procrastination-61e10c9a41c1,988,Medium,leaving new york city,7.2 Reflections: Overcoming Procrastination - Integrating ...medium.com › integrating-immigrants-locals-through-experienceCached,"I could have, but was unable, to complete prototyping and obtain more user feedback before leaving New York City. My project supervisor ...",en,2016-12-30,,,,
https://medium.com/@ftrain/the-user-experience-of-giving-away-money-d087b986daa1?source=user_profile---------4----------,1996,Medium,leaving new york city,Shut Up and Take My Money! - Paul Ford - Mediummedium.com › ...Cached,"For example, David Ogilvy wrote a 1968 memo that was left on the seats of the Metro North railway leaving New York City, as an appeal for the United Negro ...",en,2017-01-04,,,,
https://medium.com/@emmettwrites/the-last-time-i-protested-at-an-inauguration-28ec65417cb1,436,Medium,leaving new york city,The Last Time I Protested At An Inauguration - Emmett ...medium.com › ...Cached,"Gore, I was on one of the dozens of buses filled with like-minded people, leaving New York City on the way to Washington, DC to show our ...",en,2017-01-19,,,,
https://medium.com/@samirchopra_20361/conversations-brief-ones-with-richard-spencer-neo-nazi-e00e6a8ceefa,765,Medium,leaving new york city,"Conversations (Brief Ones) With Richard Spencer, Neo-Nazimedium.com › ...Cached","A month or so later, he shook my hand after a workout and said he was going to say goodbye; he was leaving New York City. He bade farewell ...",en,2017-01-23,,,,
https://medium.com/@MrCalvinWalker/i-never-thought-id-have-a-roommate-at-30-57d131ab0fed,588,Medium,leaving new york city,I Never Thought I'd Have a Roommate at 30 - Calvin Walker ...medium.com › ...Cached,"... call my own and plant my roots for many, many years to come! That's a lie. Tomorrow, I'm talking about leaving New York City so…stay tuned.",en,2017-04-13,,,,
https://medium.com/the-stones-cross-country-bike-tour/day-one-530a0df39488,482,Medium,leaving new york city,Day One - The Stones' Cross-country Bike Tour - Mediummedium.com › the-stones-cross-country-bike-tourCached,"The alarm sounded at 6AM, signaling our departure. We sank a few final pets into the fur of our white SF SPCA rescue cat Nimh while she ...",en,2017-04-14,,,,
https://medium.com/@JSorkvist/new-york-city-retail-will-completely-collapse-f5d475a0d83a,701,Medium,leaving new york city,New York City Retail Will Completely Collapse - John Sorkvist ...medium.com › ...Cached,"... benefit from it, creating their own success and UNIQUE experiences leaving New York City with limited options and a long cycle of recovery.",en,2017-08-28,,,,
https://medium.com/@mroberts482/rise-against-the-sun-sports-1595bdcd366f,1749,Medium,leaving new york city,Rise Against The Sun Sports - Justin Hill - Mediummedium.com › ...Cached,"In his advanced age, Melo is leaving New York City behind him. On his way down south, he notices the air is cleaner, the noise pollution, light ...",en,2017-09-30,,,,
https://medium.com/@sara.muckenhaupt/i-cant-put-my-finger-on-the-exact-time-the-change-started-within-me-f1f26d151c01?source=---------2------------------,1578,Medium,leaving new york city,I can't put my finger on the exact time the change started within ...medium.com › ...,"I will be leaving New York City (after 12 years here) to travel and spend time on the West Coast. I took a good look at what I really want in a relationship, and now ...",en,2017-10-30,,,,
https://medium.com/p/8c1ce4f99d4e?source=user_profile---------2-------------------,1715,Medium,leaving new york city,A Farewell Letter From Zay and Thoughts on Immersive ...medium.com › ...Cached,"Not only because she's better fitted to what No Proscenium is turning into, but because on February 3, I'm leaving New York City. Lately I've ...",en,2017-11-10,,,,
https://medium.com/thegroundhog/the-dia-beacon-is-a-phenomenal-space-to-spend-time-thinking-observing-and-marveling-in-an-a563e59da483,920,Medium,leaving new york city,The Dia:Beacon is a phenomenal space to spend time ...medium.com › thegroundhogCached,"With an influx of artists leaving New York City due to expensive living costs and the growing reputation of Dia:Beacon, the museum has been ...",en,2017-12-12,,,,
https://medium.com/launch-a-game-tell-a-story-build-a-life/2017-retrospective-playing-games-making-games-and-building-habits-33619226aed7,1341,Medium,leaving new york city,"2017 Retrospective — Playing Games, Making Games, and ...medium.com › launch-a-game-tell-a-story-build-a-lifeCached","... and excited about new potential opportunities, but also feeling unmoored after leaving New York City and my job at DreamSail Games.",en,2018-01-02,,,,
https://medium.com/@mjmplunkett1/designing-toward-the-center-of-america-735189339c2f,2097,Medium,leaving new york city,Designing toward the center (of America) - Mike Plunkett ...medium.com › ...Cached,"I read Penelope Trunk's blog about leaving New York City for Wisconsin continuously. We looked at the data. New York, obviously, is more ...",en,2018-03-06,,,,
https://medium.com/@tlpretender/nycfc-blunders-through-vieiras-exit-b27abf52c25d,519,Medium,leaving new york city,NYCFC Blunders Through Vieira's Exit - The Water Towermedium.com › ...Cached,"On Sunday, at least in New York, Manchester City announced that Patrick Vieira was leaving New York City FC. In Manchester, it was now ...",en,2018-06-11,,,,
https://medium.com/@joellerotella/leaving-new-york-city-doesnt-mean-giving-up-b0fa0b97b6c5,567,Medium,leaving new york city,Leaving New York City Doesn't Mean Giving Up - Joelle ...medium.com › leaving-new-york-city-doesnt-mean-giving-up-b0fa0b...Cached,"When I left my hometown in September to move to New York City, I thought I would be heading to my new home. Almost a year later and I don't ...",en,2018-06-25,,,,
https://medium.com/@LockeVictoria/the-funny-thing-watching-sweet-home-alabama-helped-me-realize-about-my-life-6f6938eaeba8,883,Medium,leaving new york city,The Weird Way “Sweet Home Alabama” Helped Me Reframe ...medium.com › ...Cached,"... Yorker — I saw the inner battle I've been struggling with for the past couple years, since leaving New York City and moving back to the South.",en,2018-08-01,,,,
https://medium.com/@billatnapier/crime-cyber-security-and-the-difference-between-a-daddy-and-a-father-75ce67061022,2459,Medium,leaving new york city,"Crime, Cyber Security, and the Difference between a “Daddy ...medium.com › ...Cached",So I thought maybe it was a good time to start thinking about leaving New York City. And so it was on his travels to New York that chose to be a ...,en,2018-08-04,,,,
https://medium.com/@heymattsokol/why-i-left-the-steem-blockchain-bb0214a451b8,1854,Medium,leaving new york city,"Why I Left the Steem Blockchain - Matt Sokol, the Flux ...medium.com › ...Cached","After leaving New York City and a just-enough-to-survive gig at $2000/month, I'd lived briefly in North Carolina before landing back in my ...",en,2018-08-05,,,,
https://medium.com/airbnbmag/how-to-eat-your-way-through-queens-a9922f51292e,2289,Medium,leaving new york city,How to Eat Your Way Through Queens - Airbnb Magazine ...medium.com › airbnbmagCached,"Devour the world, from India to Thailand to Russia to Mexico, without ever leaving New York City. Anya von Bremzen. Follow. Aug 7, 2018 · 11 min read. Story by ...",en,2018-08-07,,,,
https://medium.com/@rishal.hurbans/talks-and-travels-in-new-york-8c83ad316a37,729,Medium,leaving new york city,Talks and Travels in New York - Rishal Hurbans - Mediummedium.com › ...Cached,"When I visited California, I was looking forward to being back, however, there was a shred of sadness when leaving New York City. There's ...",en,2018-08-07,,,,
https://medium.com/@tracy.ada.atkinson/learning-from-failure-c72a79384ebb,668,Medium,leaving new york city,Learning from Failure - Tracy Atkinson - Mediummedium.com › ...Cached,"Lucy returned to acting in Hollywood -leaving New York City. She then played a few minor movie rolls, still hoping for something more. In 1951 ...",en,2018-09-13,,,,
https://medium.com/@mehran.nazir/20-selfishness-vs-empathy-43ffb2c7173c,1982,Medium,leaving new york city,20 | Selfishness vs. Empathy - Mehran Nazir - Mediummedium.com › ...Cached,"I had known that I was going to be leaving New York City for 2.5 months before my actual departure date, but had chosen to tell very few people ...",en,2018-10-11,,,,
https://medium.com/p/3248528e6130?source=user_profile---------18------------------,837,Medium,leaving new york city,TLC Approves Pay Raise For FHV Drivers - The Queens ...medium.com › ...Cached,"“Rides from borough to borough don't amount to anything, so I accept any and every ride leaving New York City,” said Rivera. “My wife gets ...",en,2018-12-06,,,,
https://medium.com/@francescaelisia/how-i-got-unstuck-d96b0b3ab4c7,1134,Medium,leaving new york city,How I Got Unstuck - Francesca Elisia - Mediummedium.com › ...Cached,"For me, this meant leaving New York City shortly after my 31st birthday, breaking with convention and taking my life on the road. I travelled light ...",en,2018-12-12,,,,
https://medium.com/@rachelwells/what-i-actually-accomplished-in-2018-a254c63e813a,770,Medium,leaving new york city,What I Actually Accomplished in 2018 - Rachel Wells - Mediummedium.com › ...Cached,"... freelancing full-time wouldn't have been possible without making the huge life changes we made (leaving New York City, buying a home, etc.) ...",en,2018-12-19,,,,
https://medium.com/performance-course/pc-trained-2018-b721179e4c32,615,Medium,leaving new york city,PC TRAINED 2018 - Performance Course - Mediummedium.com › performance-courseCached,"... former kids achieve amazing successes at the college and professional level, with one even leaving New York City with a Heisman Trophy.",en,2018-12-24,,,,
https://medium.com/capital/super-cities-168-small-cities-big-moves-d1fdabd1607c?source=rss----8579fb994a58---4,372,Medium,leaving new york city,"Super Cities №168—Small Cities, Big Moves | Revuemedium.com › capital","The reasons for leaving New York City for, say, Denver are sliding combinations of cost, quality of life, and family considerations. Tech-enabled ...",en,2019-01-25,,,,
https://medium.com/citizen-truth/deal-reached-government-shutdown-ends-at-least-for-now-dd52e9f25c6a,563,Medium,leaving new york city,Deal Reached! Government Shutdown Ends At Least For Now…medium.com › citizen-truthCached,"Flights leaving New York City's LaGuardia airport were averaging an hour and a half delay. Other delays were seen at Boston, Washington and ...",en,2019-01-25,,,,
https://medium.com/the-ascent/fancy-a-career-move-read-this-before-pursuing-your-next-big-dream-d2847d340dea,1650,Medium,leaving new york city,Dream of Being an Entrepreneur? This is the Only Safety Net ...medium.com › the-ascentCached,"... mark next month at her new job (congrats, Melissa!), and I'm poised to reenter the workforce for the very first time since leaving New York City ...",en,2019-02-20,,,,
https://medium.com/@elivmulti/amazon-a-prime-marketing-genius-cc93a5ba84e3,972,Medium,leaving new york city,"Amazon, a Prime Marketing Genius! - Eli Verschleiser - Mediummedium.com › ...Cached","... headquarters, people will still be shaking their heads at the spectacle of America's most valuable company leaving New York City in the dust.",en,2019-03-14,,,,
https://medium.com/@mattsamberg/the-coming-dark-age-50d801dd696a,2330,Medium,leaving new york city,The Coming Dark Age - Matt Samberg - Mediummedium.com › ...Cached,When summer storms start leaving New York City's subways permanently flooded? What happens when working class people who were barely ...,en,2019-03-18,,,,
https://medium.com/abovethefold/the-death-of-an-adjunct-df82c35f7a30,77,Medium,leaving new york city,The Death of an Adjunct - Above the Fold - Mediummedium.com › abovethefoldCached,"On July 4, 1956, a storm battered the eastern United States, leaving New York City soaked through. The conditions were terrible for fireworks, ...",en,2019-04-08,,,,
https://medium.com/@larossa/should-book-publishing-leave-new-york-city-8cd043f42748,1734,Medium,leaving new york city,Should Book Publishing Leave New York City? - Brian ...medium.com › ...Cached,"Is leaving New York City in the book publishing industry's best interest? Maybe, but I'm not sure either would survive the separation.",en,2019-04-29,,,,
https://medium.com/@chris6d/the-end-of-an-era-rts-buses-are-no-more-821a6343e520,899,Medium,leaving new york city,The End of an Era: RTS Buses Are No More - Chris6d - Mediummedium.com › ...Cached,"NJ Transit followed in 2018, leaving New York City's MTA the last major service to still have RTS buses in service. However, the MTA eventually ...",en,2019-05-01,,,,
https://medium.com/@rkambury/the-courage-of-stars-8d7512a62c3,2837,Medium,leaving new york city,The Courage of Stars - Rachel Kambury - Mediummedium.com › ...Cached,"I wasn't prepared for most of the things that happened in those six weeks in Oregon, leaving New York City shortly after my twenty-seventh ...",en,2019-05-06,,,,
https://medium.com/@EmpireState/daily-life-at-sea-65a6702a2473,337,Medium,leaving new york city,Daily Life at Sea - Empire State VI - Mediummedium.com › ...Cached,Leaving New York City (Image by Race Dougherty). Engineers have been working on tracings of the ship's steam lines. They are currently ...,en,2019-05-29,,,,
https://medium.com/@jnbarr/giveyourselfpermission-2f1bb031da3,1425,Medium,leaving new york city,GIVE YOURSELF PERMISSION: Making Movies with Your ...medium.com › ...Cached,"... for the film as well as the unofficial title giver which was sourced from her essay on loving and leaving New York City, “Goodbye to All That”.",en,2019-05-31,,,,
https://medium.com/@haleyelizabethj2001/para-mi-familia-siempre-a-project-proposal-d33080ec124c,4584,Medium,leaving new york city,Para Mi Familia Siempre: A Father's Sacrifice for his Family's ...medium.com › ...Cached,How was it different leaving New York City for Puerto Rico? How did New Yorkers treat Puerto Ricans in the 1950s? Did you stay in an area ...,en,2019-07-19,,,,
https://medium.com/@smilanovic/why-moving-to-a-cheaper-state-or-city-is-a-coward-move-2a46b6a15a6a,490,Medium,leaving new york city,Why moving to a “cheaper” State or City is a COWARD MOVEmedium.com › ...Cached,"People often think of leaving New York City, Los Angeles or any “expensive” City or State just because it's “too expensive”, to me this is a ...",en,2019-07-28,,,,
https://medium.com/recycled/making-friends-in-the-middle-ages-2e01a815973f,1762,Medium,leaving new york city,Making Friends in the Middle Ages - Recycled - Mediummedium.com › recycledCached,"... insufferable bureaucracy over the course of four and a half years, leaving BA might have been as difficult as leaving New York City had been.",en,2019-08-06,,,,
https://medium.com/@michlange/daily-moments-bfb628bb4a7,592,Medium,leaving new york city,Daily Moments - Michelle C. Lange - Mediummedium.com › ...Cached,"It is a Monday evening, and I am on a plane leaving New York City, the BIG Apple. I am headed back to Chicago after a long weekend visiting ...",en,2019-08-15,,,,
https://medium.com/this-must-be-the-place/so-you-think-im-an-ugly-american-90773ab50484,1473,Medium,leaving new york city,So You Think I'm an Ugly American? - THIS MUST BE THE ...medium.com › this-must-be-the-placeCached,... minority groups in the United States often made me feel as much an outsider there as I have anywhere I've lived since leaving New York City.,en,2019-09-09,,,,
https://medium.com/swlh/heres-exactly-what-it-cost-to-travel-around-the-world-9960f799ffee,2546,Medium,leaving new york city,Here's Exactly What it Costs to Travel Around the Worldmedium.com › swlhCached,"Since leaving New York City on June 3, 2019, I've spent $7,065—for an average of $63.06 per day. That daily rate — $63 dollars — is honestly ...",en,2019-09-27,,,,
https://medium.com/wild-irish-rosie/a-day-at-the-breaker-4ddd9d77056,6290,Medium,leaving new york city,A Day at The Breakers - Wild Irish Rosie - Mediummedium.com › wild-irish-rosieCached,The look reminded Rosie of Lucky's sad face when she was leaving New York City. She politely looked away to not encourage his ...,en,2019-09-28,,,,
https://medium.com/@climatecurator/why-we-did-and-did-not-march-for-science-cd46b41d817f,2550,Medium,leaving new york city,Why We Did (and Did Not) March for Science - Climate ...medium.com › ...Cached,"In addition to the workshop, the graduate student union also organized 3 buses leaving New York City for Washing D.C. at 5:30 on Saturday ...",en,2019-10-05,,,,
https://medium.com/epitome-of-innovation-and-technology-management/the-concorde-bf7908eccc5d,770,Medium,leaving new york city,THE CONCORDE - Epitome of Innovation and Technology ...medium.com › epitome-of-innovation-and-technology-managementCached,"Financial losses led both airlines to cut routes, eventually leaving New York City as their only regular destination. Airbus Company had decided ...",en,2019-10-13,,,,
https://medium.com/this-must-be-the-place/how-to-survive-two-years-sleeping-in-strange-beds-3cd25ba200f?source=---------4------------------,1413,Medium,leaving new york city,How to Survive Two Years Sleeping in Strange Beds - THIS ...medium.com › this-must-be-the-placeCached,"Living and traveling abroad after leaving New York City in 2006 until my return to the Big Apple last September, I picked up enough knowledge ...",en,2020-02-13,,,,
https://medium.com/@arikia/leaving-nyc-3eeba23e9895,1626,Medium,leaving nyc,Leaving NYC - Arikia Millikan - Mediummedium.com › leaving-nyc-3eeba23e9895Cached,"I moved to New York when I was 21 with two suitcases and a credit card. I had zero savings, zero checking, and didn't know very many people ...",en,2013-03-26,,,,
https://medium.com/@jrallison/leaving-nyc-for-the-world-24287c6add9,367,Medium,leaving nyc,Leaving NYC for the World. - John Allison - Mediummedium.com › leaving-nyc-for-the-world-24287c6add9Cached,"On January 1st, in just seven short days, I'll be giving up my apartment in Manhattan, donating/giving away most of my possessions, and ...",en,2013-12-25,,,,
https://medium.com/@cmorelliwrites/the-art-of-leaving-new-york-4ad82bb2c18,1535,Medium,leaving nyc,The Art of Leaving NYC - Christina Morelli - Mediummedium.com › ...,"It happened all at once, or so it seemed. One by one, new faces became familiar faces, who then became strangers. We arrived with hope, with ...",en,2014-08-28,,,,
https://medium.com/just-globetrotting/leaving-nyc-to-travel-the-world-378a180a98a1,692,Medium,leaving nyc,Leaving NYC to travel the world! - Just Globetrottingmedium.com › just-globetrotting › leaving-nyc-to-travel-the-world-3...Cached,"Leaving NYC to travel the world! Living in NYC for the past 5 years changed our lives forever, so you can only imagine the mixed feelings we ...",en,2015-04-08,,,,
https://medium.com/@JimWHuffman/my-four-years-in-new-york-city-f6b6ba96a7fa,1694,Medium,leaving nyc,Four Years in New York City - What it's like to live in NYCmedium.com › ...Cached,(#win) It would be our home for the next 4 years. Leaving NYC with much love. Four fun years in this tiny apartment with Kyle. What a ride …,en,2016-11-14,,,,
https://medium.com/@rogerbchen/there-and-back-again-a6b608a9b91f,601,Medium,leaving nyc,My roundabout journey to Austin - Roger Chen - Mediummedium.com › ...Cached,"On leaving NYC. The worst part about moving is leaving behind friends, colleagues, and connections. I've met a lot of great people in the NYC ...",en,2017-04-07,,,,
https://medium.com/@Aubs/a-love-letter-to-new-york-upon-my-imminent-departure-678e2a41c1e1,924,Medium,leaving nyc,"A love letter to New York, upon my imminent departure - Mediummedium.com › ...Cached","*Yes, I'm leaving NYC at the end of April, moving back to Atlanta! I'm excited and slightly terrified and over-the-moon about the proximity of ...",en,2017-04-10,,,,
https://medium.com/@barstarsapp/the-13th-step-761143ab1858,317,Medium,leaving nyc,The 13th Step - Bar Stars - Mediummedium.com › ...Cached,"After one too many $10 pitchers I hopped on a bus leaving NYC at 2:30am, got on the wrong bus, ended up in Philly and needless to say I ...",en,2017-05-22,,,,
https://medium.com/@PrevuApp/moving-to-nyc-suburbs-a-guide-for-homebuyers-dd81db718bf,1329,Medium,leaving nyc,Moving to NYC Suburbs - An Expert Guide for Homebuyers ...medium.com › ...Cached,"Leaving NYC for the suburbs is a big adjustment so if you love the hustle and bustle of the city, you might want to consider moving to a town or ...",en,2018-04-28,,,,
https://medium.com/@DanTresOmi/how-do-we-not-raise-robots-pt-4-where-do-we-start-1da71aa4b767,601,Medium,leaving nyc,Latest stories written by Dan Tres OMi – Mediummedium.com › latest,I remember leaving NYC at 17 when I joined the Navy. I was blown away at how many people greeted me. It took some time getting used to it. Soon I picked up ...,en,2018-07-14,,,,
https://medium.com/thrive-global/15-things-ive-learned-after-two-moves-in-two-years-4483f02b5e2c,1649,Medium,leaving nyc,15 Things I've Learned After Two Moves in Two Years - Mediummedium.com › thrive-globalCached,"That thought went through my mind a lot after leaving NYC, and I hated it. If you're constantly chasing after something “better,” well, nothing will ...",en,2018-08-03,,,,
https://medium.com/@toposhaba/why-amazon-leaving-nyc-isnt-about-nyc-df660fef2acd?source=---------2------------------,158,Medium,leaving nyc,Why Amazon Leaving NYC isn't about NYC - David Evans ...medium.com › why-amazon-leaving-nyc-isnt-about-nyc-df660fef2acdCached,"If you haven't heard HQ2 NYC isn't going to happen, but it really has nothing to do with NYC. It is definitely political. This is a playbook out of ...",en,2019-02-15,,,,
https://medium.com/@dekka.hunley/in-2-weeks-i-am-leaving-nyc-after-5-years-15af996c6a34,75,Medium,leaving nyc,In 2 weeks I am leaving NYC after 5 years. - Dekka Hunley ...medium.com › in-2-weeks-i-am-leaving-nyc-after-5-years-15af996c6...Cached,In 2 weeks I am leaving NYC after 5 years. This is exactly how I decided. I woke up one morning and was disgusted with what I was putting myself through just to ...,en,2019-02-28,,,,
https://medium.com/@ajpicard25/the-future-is-right-around-the-corner-94b462c04e01,884,Medium,leaving nyc,The Future Is Right Around The Corner. - AJ Picard - Mediummedium.com › ...Cached,"Could you imagine leaving NYC to go to Hong Kong, get off the rocket, have your business meeting, get back on the rocket, land back in NYC ...",en,2019-06-04,,,,
https://ffwd.medium.com/casey-neistats-escape-from-new-york-robs-the-city-of-its-best-brand-ambassador-a8c9976065d0,1099,Medium,leaving nyc,Casey Neistat's Escape from New York Robs the City of its ...ffwd.medium.com › ...Cached,The first video Casey Neistat ever uploaded to YouTube sought to answer a question that every New Yorker has likely puzzled over: when is it ...,en,2019-07-23,,,,
https://medium.com/@lindseymgreen/ill-take-manhattan-cd19c630f090,1736,Medium,left manhattan,I'll Take Manhattan - Lindseymgreen - Mediummedium.com › ...CachedSimilar,"Over the course of nine and a half years I moved eight times but never left Manhattan, even as my friends joined the mass exodus to Carroll ...",en,2013-05-31,,,,
https://medium.com/@peterhimler/soup-kitchen-e5957fe8ea19,718,Medium,left manhattan,Soup Kitchen - Peter Himler - Mediummedium.com › ...Cached,My wife and I recently moved back to the city after raising our boys in the burbs. We had left Manhattan when our oldest son turned two and ...,en,2013-10-03,,,,
https://humanparts.medium.com/heart-hold-em-921194065808,1284,Medium,left manhattan,Heart Hold 'em - Human Partshumanparts.medium.com › heart-hold-em-921194065808Cached,"I left Manhattan a few months ago. Start big. I live in Brooklyn now. She's going to freak out when she reads this. Don't worry it's a great neighborhood. It's safe, I ...",en,2014-05-11,,,,
https://medium.com/@NachraLigre/in-a-new-york-state-of-mind-57ea14121c6e,475,Medium,left manhattan,In a New York state of mind. - Bill Peters - Mediummedium.com › ...Cached,"Of course once we left Manhattan it was a different story altogether. No tourists on this leg of the trip — just sleepy Brooklynites, perhaps on ...",en,2015-01-08,,,,
https://medium.com/@fesgon/long-time-no-writing-e6e4490a4ef9,1736,Medium,left manhattan,Long time no writing - Gonzalo Fernández - Mediummedium.com › ...CachedTranslate this page,"... neighborhood (Williamsburg), Brooklyn and Greenpoint, which was surprising to them since they had never left Manhattan while being here.",en,2015-11-19,,,,
https://medium.com/bits-and-atoms/peak-city-b5457846ce11,2284,Medium,left manhattan,Archive of stories published by bits and atoms – Mediummedium.com › bits-and-atoms › archive,"Peak City. I admit it. I'm a progressive urbanist. That is to say, I like bike lanes, I like density — to a point (there's a reason I left Manhattan after 10 years and ...",en,2015-11-22,,,,
https://medium.com/@alascii/the-3-times-ive-been-called-a-gentrifier-in-oakland-fea48d8f969f,444,Medium,left manhattan,3 times I've been called a gentrifier in Oakland - TOKYO vs ...medium.com › ...Cached,"I needed expensive boutiques, otherwise I would have felt bad for having left Manhattan. So here are the 3 times random people have called ...",en,2016-06-06,,,,
https://medium.com/@Polioptics/the-clinton-conventions-27c5123971e,1866,Medium,left manhattan,The Clinton Conventions - Joshua King - Mediummedium.com › ...Cached,"By the time the confetti fell in Madison Square Garden, I had already left Manhattan, hitting the road to ready a West Virginia stop in the steel ...",en,2016-07-11,,,,
https://medium.com/boomer-stories/take-the-a-train-4b5b13592593,466,Medium,left manhattan,Take The A Train - Boomer Stories - Mediummedium.com › boomer-storiesCached,And it has nothing to do with Duke Ellington. This was the train I took to get just about anywhere. Even when I left Manhattan to go to far away…,en,2017-05-08,,,,
https://medium.com/the-awl/the-picasso-in-her-closet-c78198032305,1862,Medium,left manhattan,The Picasso In Her Closet - The Awl - Mediummedium.com › the-awl › the-picasso-in-her-closet-c78198032305Cached,"After I left Manhattan in 1990, my mother wasn't as likely to visit Ann-Marie as Ann-Marie was to visit my mom in Massachusetts, and if I was ...",en,2017-05-11,,,,
https://medium.com/the-coil/rachel-haimowitz-interview-amanda-jean-62972020e40,2320,Medium,left manhattan,A Conversation with Rachel Haimowitz - The Coil - Mediummedium.com › the-coilCached,"When she left Manhattan publishing to freelance, she went on to developmental edit a number of projects, including two national bestsellers ...",en,2017-06-24,,,,
https://medium.com/@jedi58/wandering-the-world-part-22-73545e79d9de,10075,Medium,left manhattan,Wandering the World Part 22 - David Paul - Mediummedium.com › ...Cached,"... the top deck, where they also sell snacks and basic souvenirs, and took the opportunity to get photographs as we left Manhattan behind us.",en,2017-07-06,,,,
https://medium.com/@dearabbiesilvousplait/kosher-98f3c5c108fc,747,Medium,left manhattan,Kosher? - Abigail Rosenthal - Mediummedium.com › ...Cached,"But I only joined a temple when I left Manhattan and moved with Jerry to Bucks County. In New York, Jewish identity is not at risk. In Bucks ...",en,2018-06-26,,,,
https://medium.com/@kashmerecomedy/curated-cry-which-mitski-song-you-should-cry-to-based-on-your-l-train-stop-28d48a7f1cbf,929,Medium,left manhattan,Curated Cry: Which Mitski Song You Should Cry to Based On ...medium.com › ...Cached,Much like all the married couples who left Manhattan to move to off-center of Williamsburg to start a family. Reason for crying: you dropped all ...,en,2018-08-21,,,,
https://medium.com/@elizabeth.winn/fashion-is-a-waiting-game-but-for-some-its-worth-the-wait-b1529682688e,1430,Medium,left manhattan,"Fashion is a Waiting Game. For Some, It's Worth the Wait.medium.com › ...Cached","Bugg left Manhattan at 6 a.m. for the chicken farm in Connecticut, her dress for her last school dance safely stowed in her bag. Bugg watched ...",en,2018-09-24,,,,
https://medium.com/@gnt2108/the-new-little-d-r-thriving-community-or-tourist-theme-park-9e45e3f8f175,1114,Medium,left manhattan,What Does the New “Little DR” Mean for Uptown Manhattan?medium.com › ...Cached,"Pineda is one of the many Dominicans who left Manhattan for the Bronx, departing Inwood in 2004. That was at the close of an era when the ...",en,2018-10-09,,,,
https://medium.com/the-junction/saving-anna-karenina-9f463f43b8a3,1328,Medium,left manhattan,Saving Anna Karenina - The Junction - Mediummedium.com › the-junctionCached,Then there was the third Kentucky Fried Chicken in a mile of train travel and he remembered why he never left Manhattan except to travel to the ...,en,2019-01-24,,,,
https://medium.com/@dymunsie/happy-life-happy-wife-6f6803dfeeba,931,Medium,left manhattan,Happy Life. Happy Wife. - Doreen Munsie - Mediummedium.com › ...Cached,"We left Manhattan shortly after that play date opting to move to the suburbs. And, after giving birth to a second child, decided to make ...",en,2019-02-09,,,,
https://medium.com/@geoheymont/portraits-of-lgbt-people-changing-their-self-image-f1e47aa8956d,2025,Medium,left manhattan,Portraits of LGBT People Changing ... - My Cultural Landscapemedium.com › ...Cached,"Having left Manhattan after purchasing a home in Hudson, New York, he described how Tumblr's recent ban on nudity and his decision to try ...",en,2019-06-01,,,,
https://medium.com/p/architecture-style-ded3a2c3998f,2995,Medium,left manhattan,Architecture & Style - Towards Data Sciencemedium.com › ...Cached,"15th Floor Processed Under Each Style: Baroque (Far-Left), Manhattan (Center-Left), Row-House (Center-Right), Victorian (Far-Right) | Source: ...",en,2019-06-02,,,,
https://medium.com/lug-magazine/cars-2019-mercedes-benz-e-class-keeps-the-germans-in-the-race-d39f9b3ba5d6,739,Medium,left manhattan,CARS: 2019 Mercedes-Benz E-Class Keeps the Germans in ...medium.com › lug-magazineCached,"... power with how assured the driver feels in control of its perfectly balanced engineering, and the result was predictable. I left Manhattan last.",en,2019-07-31,,,,
https://medium.com/@ronnypascale/on-9-11-01-i-was-relatively-safe-a5a54b87b044,447,Medium,left manhattan,On 9/11/01 I was relatively safe. - Ronny Pascale - Mediummedium.com › ...Cached,"The reason my mother wasn't anywhere near the towers was, not urban legend, that she and my stepfather got into an argument and left Manhattan an hour or ...",en,2019-09-11,,,,
https://medium.com/@singlefilecopywriting/i-didnt-ask-you-mate-331c63992924,342,Medium,left manhattan,"I didn't ask you, mate… - Sean Urquhart - Mediummedium.com › ...Cached","He hadn't left Manhattan in his life. Not once. here I was, 1000s of air miles from Glasgow and this prat hadn't even left his neighbourhood.",en,2019-10-18,,,,
